,date,author,twitter_name,text,number_of_reply,number_of_retweets,number_of_likes
1913,2014-09-08T15:04:00.000Z,В.А.,@v_orange,"





'фонд Подари жизнь' — Поиск в Твиттере / Твиттер




Функции JavaScript недоступны.
В вашем браузере отключены функции JavaScript. Включите их или начните использовать поддерживаемый браузер, чтобы продолжить пользоваться сайтом twitter.com. Список поддерживаемых браузеров приведен в Справочном центре.
Справочный центр

Условия предоставления услуг
Политика конфиденциальности
Политика в отношении файлов cookie
Imprint
Информация о рекламе
      © 2022 Twitter, Inc.
    

Для просмотра горячих клавиш нажмите знак вопросаПосмотреть горячие клавишиПопулярноеПоследнееЛюдиФотографииВидеоПосмотреть новые твитыЛента поискаВ.А.@v_orange·13 сент. 2014 г.В ответ @LyudaLa@LyudaLa флэшмоб был ""по мотивам"" icebucketchallenge. Деньги перечислены в российский фонд Подари жизнь, кстати.1Лидия Белозуб@aniCaouet·8 сент. 2014 г.Ее участники должны сдать нормативы ГТО и перечислить не менее 3 тысяч рублей в фонд ""Подари жизнь"". Благотворительный флешмоб - аналог флеЛидия Белик@ReynaRuuska·8 сент. 2014 г.Ее участники должны сдать нормативы ГТО и перечислить не менее 3 тысяч рублей в фонд ""Подари жизнь"". Благотворительный флешмоб - аналог флеИларион Ядовин@arltonSt·8 сент. 2014 г.Ее участники должны сдать нормативы ГТО и перечислить не менее 3 тысяч рублей в фонд ""Подари жизнь"". Благотворительный флешмоб - аналог флеЗоя Вельмукина@LucyBorah·8 сент. 2014 г.Ее участники должны сдать нормативы ГТО и перечислить не менее 3 тысяч рублей в фонд ""Подари жизнь"". Благотворительный флэшмоб - аналог флэPia@PiaDaskalu·8 сент. 2014 г.Ее участники должны сдать нормативы ГТО и перечислить не менее 3 тысяч рублей в фонд ""Подари жизнь"". Благотворительный флэшмоб - аналог флэРадмир Усаев@RadmirUsaev·8 сент. 2014 г.Я, принимая вызов от Дианы Кузнецовой - перевожу деньги в фонд Чулпан Хаматовой ""Подари жизнь"" и… http://instagram.com/p/sroUnEyEwJ/Альберт Григорьев@Albert51rus·7 сент. 2014 г.Главная | Фонд ""Подари жизнь"" http://vk.cc/16rJxaVincent van Bong@syevse·6 сент. 2014 г.впизду эти челенджи. последние 300 рублей отдал. да простит аллах я положил на фонд ""подари жизнь""/ а не на ту болезнь на которую нужно былоЮрий Борисов@yyb33·5 сент. 2014 г.В ответ @RomanKavinov@RomanKavinov @vyazniki @glavaadmvr фонд ""Подари жизнь""Екатерина Горяйнова@egoriaynjva·3 сент. 2014 г.Как они работают: благотворительный фонд «Подари жизнь» - МедНовости - MedPortal.ru http://medportal.ru/mednovosti/main/2014/08/22/887podari-zhizn/…Борис Исаев@ZontUmbrella·3 сент. 2014 г.«Подари жизнь» собирает деньги на лечение пятилетнего Саши Губачёва: Благотворительный фонд «Подари жизнь» собирает деньги на лечение…ovesti.ru@ovestiru·3 сент. 2014 г.«Подари жизнь» собирает деньги на лечение пятилетнего Саши Губачёва

Благотворительный фонд «Подари жизнь»... http://fb.me/6HsEgX0zShotpies8@hotpies8·2 сент. 2014 г.Фонд ""Подари жизнь"" собирает деньги на лечение пятилетнего Саши: Благотворительный фонд ""Подари жизнь"" собирае... http://bit.ly/1vHhnHiParsingNews@ParsingNews·2 сент. 2014 г.Фонд ""Подари жизнь"" собирает деньги на лечение пятилетнего СашиAlex Demin@Alexey_V_Demin·1 сент. 2014 г.Сходил вот сегодня, детишек поснимал в 518 школе для Фонд Подари жизнь http://fb.me/1zxJFbAouВладимир Колесов@vov4ip·1 сент. 2014 г.Наш ответ в марафоне Ice Bucket Challenge и мои 10 баксов уже ушли в Фонд Подари жизнь http://podari-zhizn.ru http://vk.cc/2VyWA5[MELROSE]@Cpt_Melrose·30 авг. 2014 г.Мне друг передал вызов Ice bucket challenge, но я не обливался водой как показушник, я передал 100$ в российский фонд ""Подари жизнь"".noraDarv@noraDarv·30 авг. 2014 г.бланк перевода денег в фонд подари жизнь http://wrdkgd.slazzari-obuv.ru/torrent-19123557.html… #перевода #жизньMarinel Vilk@lady_marinel·30 авг. 2014 г.Переведите хотя бы 100 рублей в фонд ""Подари жизнь"", отправив смс на номер 6162. 
Кто не в курсе… http://instagram.com/p/sTPmhbLbF8/КИНОСЛОВО@kinoslovo·27 авг. 2014 г.Данила Козловский поддержал фонд «Подари жизнь» http://vk.cc/2UIsrzSvetlana Bayukova@bsv58·27 авг. 2014 г.Как они работают: благотворительный фонд «Подари жизнь» - МедНовости - MedPortal.ru http://medportal.ru/mednovosti/main/2014/08/22/887podari-zhizn/…Рожкова  Валентина@V_A_L_I_A·27 авг. 2014 г.Как они работают: благотворительный фонд «Подари жизнь» - МедНовости - MedPortal.ru http://medportal.ru/mednovosti/main/2014/08/22/887podari-zhizn/…Sergei Kostiaev@skostiaev·27 авг. 2014 г./ @vyzvon глубоко равнодушек и к крыму и к донбассу. а жертвую деньги каждый месяц в фонд подари жизнь чулпан хаматовойXimena Conway@bivuhazevam·27 авг. 2014 г.Благотворительный фонд ""Подари жизнь"" открывает новый сбор для одного из своих подопечных — трехлетнего Вани Шилова1АлкоЁжик в дурмане@Anatoly40A·27 авг. 2014 г.В ответ @Anatoly40A@jonegin @Wishko1250 @jmagik занятия, что бы помочь кому либо. Лично я избрал фонд ""Подари жизнь"" и перевёл не большую сумму.1ВороновЪ@einmanable·26 авг. 2014 г.В ответ @eldarmurtazin@eldarmurtazin @pavlov882010 @lenta_super среди не публичных людей это фан, да. Мы с друзьями пофанились, но в фонд ""Подари жизнь"" занеслиЩавровский Святослав@slawiko·26 авг. 2014 г.В ответ @eldarmurtazin@eldarmurtazin все бы так, да только русскоязычная сфера it-журналистики перечисляет деньги и в фонд “Подари жизнь”. Пиар, но добрыйНиколетт@nyx_na·25 авг. 2014 г.Хованский начал рекламировать благотворительный фонд ""Подари жизнь"".Masha@evighet·25 авг. 2014 г.@rwpatrik я видела, кто-то из наших обливавшихся пожертвовал деньги в фонд Подари жизнь, а Левандовски, например, в какой-то польский фонд.1Анюта Земляничка@tivo_starig1971·25 авг. 2014 г.Благотворительный фонд ""Подари жизнь"" открывает новый сбор для одного из своих подопечных — трехлетнего Вани Шилова4Carrie Gray@pugiqijuwivi·23 авг. 2014 г.Благотворительный фонд ""Подари жизнь"" открывает новый сбор для одного из своих подопечных — трехлетнего Вани ШиловаАлексей Мишин@Doctor_Mishin·22 авг. 2014 г.Как они работают: благотворительный фонд «Подари жизнь»
Это интересно. Прочитайте! :)
http://medportal.ru/mednovosti/main/2014/08/22/887podari-zhizn/…Ольга Телепнёва@dadi_perda1986·20 авг. 2014 г.Благотворительный фонд ""Подари жизнь"" открывает новый сбор для одного из своих подопечных — трехлетнего Вани Шилова3Правмир@Pravmir·19 авг. 2014 г.Фонд помощи хосписам «Вера» собрал 15 литров крови для фонда «Подари жизнь»: Чтобы поддержать детскую программ... http://bit.ly/1pDizrbворовский фелисата@felisatavoro794·17 авг. 2014 г.Благотворительный фонд ""Подари жизнь"" открывает новый сбор для одного из своих подопечных — трехлетнего Вани ШиловаЕкатерина Шелепова@tecisicknar·16 авг. 2014 г.Благотворительный фонд ""Подари жизнь"" открывает новый сбор для одного из своих подопечных — трехлетнего Вани ШиловаСемья = душа @semjaetozhizn·14 авг. 2014 г.Фонд ""Подари жизнь"" / Друзья, мы вновь собираем маленькие игрушки для ""коробки храбрости""!.. http://vk.cc/2SdE213",1,0,0
1914,2014-09-08T15:04:00.000Z,Лидия Белозуб,@aniCaouet,"@LyudaLa флэшмоб был ""по мотивам"" icebucketchallenge. Деньги перечислены в российский фонд Подари жизнь, кстати.",0,0,0
1915,2014-09-08T15:04:00.000Z,Лидия Белик,@ReynaRuuska,"Ее участники должны сдать нормативы ГТО и перечислить не менее 3 тысяч рублей в фонд ""Подари жизнь"". Благотворительный флешмоб - аналог фле",0,0,0
1916,2014-09-08T15:04:00.000Z,Pia,@PiaDaskalu,"Ее участники должны сдать нормативы ГТО и перечислить не менее 3 тысяч рублей в фонд ""Подари жизнь"". Благотворительный флэшмоб - аналог флэ",0,0,0
1917,2014-09-08T15:04:00.000Z,Альберт Григорьев,@Albert51rus,"Я, принимая вызов от Дианы Кузнецовой - перевожу деньги в фонд Чулпан Хаматовой ""Подари жизнь"" и… http://instagram.com/p/sroUnEyEwJ/",0,0,0
1918,2014-09-08T15:04:00.000Z,Vincent van Bong,@syevse,"Главная | Фонд ""Подари жизнь"" http://vk.cc/16rJxa",0,0,0
1919,2014-09-08T15:04:00.000Z,Юрий Борисов,@yyb33,"впизду эти челенджи. последние 300 рублей отдал. да простит аллах я положил на фонд ""подари жизнь""/ а не на ту болезнь на которую нужно было",0,0,0
1920,2014-09-08T15:04:00.000Z,Екатерина Горяйнова,@egoriaynjva,"@RomanKavinov @vyazniki @glavaadmvr фонд ""Подари жизнь""",0,0,0
1921,2014-09-08T15:04:00.000Z,Борис Исаев,@ZontUmbrella,Как они работают: благотворительный фонд «Подари жизнь» - МедНовости - MedPortal.ru http://medportal.ru/mednovosti/main/2014/08/22/887podari-zhizn/…,0,0,0
1922,2014-09-08T15:04:00.000Z,ovesti.ru,@ovestiru,«Подари жизнь» собирает деньги на лечение пятилетнего Саши Губачёва: Благотворительный фонд «Подари жизнь» собирает деньги на лечение…,0,0,0
